CaseID,Activity,EnableTimestamp,StartTimestamp,EndTimestamp,Resource
Case45,End,,2012-03-28 15:31:00+03:00,2012-03-28 15:31:00+03:00,End
Case46,Start,,2012-01-29 07:00:00+02:00,2012-01-29 07:00:00+02:00,Start
Case46,Turning & Milling,,2012-01-29 07:00:00+02:00,2012-01-29 08:15:00+02:00,ID4429
Case46,Turning & Milling,,2012-01-31 16:30:00+02:00,2012-01-31 22:57:00+02:00,ID4529
Case46,Turning & Milling,,2012-02-01 03:04:00+02:00,2012-02-01 03:06:00+02:00,ID4429
Case46,Turning & Milling,,2012-02-01 05:41:00+02:00,2012-02-01 10:21:00+02:00,ID4794
Case46,Turning & Milling Q.C.,,2012-02-01 16:16:00+02:00,2012-02-01 18:11:00+02:00,ID4287
Case46,Lapping,,2012-02-01 21:50:00+02:00,2012-02-01 21:50:00+02:00,ID0998
Case46,Final Inspection Q.C.,,2012-02-01 22:03:00+02:00,2012-02-01 22:56:00+02:00,ID4287
Case46,Laser Marking,,2012-02-01 21:50:00+02:00,2012-02-01 23:05:00+02:00,ID0998
Case46,Final Inspection Q.C.,,2012-02-02 13:49:00+02:00,2012-02-02 14:01:00+02:00,ID4287
Case46,Packing,,2012-02-03 07:00:00+02:00,2012-02-03 08:00:00+02:00,ID4820
Case46,End,,2012-02-03 08:00:00+02:00,2012-02-03 08:00:00+02:00,End
Case47,Start,,2012-03-05 14:54:00+02:00,2012-03-05 14:54:00+02:00,Start
Case47,Turning & Milling,,2012-03-05 14:54:00+02:00,2012-03-05 20:29:00+02:00,ID4219
Case47,Turning & Milling,,2012-03-05 20:30:00+02:00,2012-03-05 21:42:00+02:00,ID4219
Case47,Turning & Milling Q.C.,,2012-03-05 21:30:00+02:00,2012-03-05 21:50:00+02:00,ID4618
Case47,Turning & Milling,,2012-03-05 21:42:00+02:00,2012-03-05 23:44:00+02:00,ID4219
Case47,Turning & Milling,,2012-03-06 06:00:00+02:00,2012-03-06 06:59:00+02:00,ID4219
Case47,Turning & Milling,,2012-03-06 06:59:00+02:00,2012-03-06 08:00:00+02:00,ID4219
Case47,Turning & Milling Q.C.,,2012-03-07 13:54:00+02:00,2012-03-07 14:12:00+02:00,ID4618
Case47,Laser Marking,,2012-03-15 21:00:00+02:00,2012-03-15 21:03:00+02:00,ID4882
Case47,Flat Grinding,,2012-03-16 18:40:00+02:00,2012-03-16 19:26:00+02:00,ID0998
Case47,Lapping,,2012-03-16 19:26:00+02:00,2012-03-16 20:41:00+02:00,ID0998
Case47,Round Grinding,,2012-03-21 10:00:00+02:00,2012-03-21 12:00:00+02:00,ID4355
Case47,Final Inspection Q.C.,,2012-03-21 17:16:00+02:00,2012-03-21 23:26:00+02:00,ID4618
Case47,Packing,,2012-03-22 07:00:00+02:00,2012-03-22 08:00:00+02:00,ID4820
Case47,End,,2012-03-22 08:00:00+02:00,2012-03-22 08:00:00+02:00,End
Case48,Start,,2012-01-31 15:27:00+02:00,2012-01-31 15:27:00+02:00,Start
Case48,Turning & Milling,,2012-01-31 15:27:00+02:00,2012-01-31 23:08:00+02:00,ID4167
Case48,Turning & Milling,,2012-02-01 02:48:00+02:00,2012-02-01 06:55:00+02:00,ID4932
Case48,Turning & Milling,,2012-02-01 06:56:00+02:00,2012-02-01 13:43:00+02:00,ID4932
Case48,Turning & Milling Q.C.,,2012-02-01 14:00:00+02:00,2012-02-01 15:40:00+02:00,ID4287
Case48,Turning & Milling,,2012-02-01 16:00:00+02:00,2012-02-01 18:28:00+02:00,ID4167
Case48,Turning & Milling Q.C.,,2012-02-01 20:50:00+02:00,2012-02-01 21:33:00+02:00,ID4287
Case48,Laser Marking,,2012-02-01 21:56:00+02:00,2012-02-01 22:24:00+02:00,ID0998
Case48,Lapping,,2012-02-01 22:24:00+02:00,2012-02-02 00:07:00+02:00,ID0998
Case48,Round Grinding,,2012-02-02 01:18:00+02:00,2012-02-02 06:34:00+02:00,ID4528
Case48,Round Grinding,,2012-02-02 14:24:00+02:00,2012-02-02 21:33:00+02:00,ID4872
Case48,Round Grinding,,2012-02-03 02:02:00+02:00,2012-02-03 06:53:00+02:00,ID4528
Case48,Round Grinding,,2012-02-03 16:51:00+02:00,2012-02-03 18:54:00+02:00,ID4872
Case48,Round Grinding,,2012-02-05 16:11:00+02:00,2012-02-05 17:15:00+02:00,ID4385
Case48,Round Grinding,,2012-02-05 17:17:00+02:00,2012-02-05 19:15:00+02:00,ID4385
Case48,Round Grinding,,2012-02-05 23:00:00+02:00,2012-02-06 00:12:00+02:00,ID4872
Case48,Round Grinding,,2012-02-06 00:13:00+02:00,2012-02-06 00:48:00+02:00,ID4872
Case48,Round Grinding,,2012-02-06 00:48:00+02:00,2012-02-06 00:55:00+02:00,ID4385
Case48,Round Grinding,,2012-02-06 03:04:00+02:00,2012-02-06 06:42:00+02:00,ID4355
Case48,Round Grinding,,2012-02-06 17:06:00+02:00,2012-02-06 22:47:00+02:00,ID4528
Case48,Packing,,2012-02-07 07:00:00+02:00,2012-02-07 08:00:00+02:00,ID4491
Case48,Final Inspection Q.C.,,2012-02-07 13:47:00+02:00,2012-02-07 18:47:00+02:00,ID4493
Case48,Round Grinding,,2012-02-07 14:08:00+02:00,2012-02-07 20:37:00+02:00,ID4528
Case48,Packing,,2012-02-13 07:00:00+02:00,2012-02-13 08:00:00+02:00,ID4820
Case48,Final Inspection Q.C.,,2012-02-13 13:53:00+02:00,2012-02-13 16:27:00+02:00,ID4493
Case48,Grinding Rework,,2012-03-07 14:15:00+02:00,2012-03-07 17:30:00+02:00,ID4528
Case48,Packing,,2012-03-08 07:00:00+02:00,2012-03-08 08:00:00+02:00,ID4820
Case48,Final Inspection Q.C.,,2012-03-08 19:27:00+02:00,2012-03-08 20:42:00+02:00,ID4493
Case48,End,,2012-03-08 20:42:00+02:00,2012-03-08 20:42:00+02:00,End
Case49,Start,,2012-03-01 14:19:00+02:00,2012-03-01 14:19:00+02:00,Start
Case49,Turning & Milling,,2012-03-01 14:19:00+02:00,2012-03-01 23:00:00+02:00,ID0997
Case49,Turning & Milling Q.C.,,2012-03-01 22:05:00+02:00,2012-03-01 23:10:00+02:00,ID4163
Case49,Turning & Milling,,2012-03-02 15:32:00+02:00,2012-03-02 18:35:00+02:00,ID0997
Case49,Turning & Milling,,2012-03-04 07:00:00+02:00,2012-03-04 08:15:00+02:00,ID0937
Case49,Turning & Milling Q.C.,,2012-03-04 16:46:00+02:00,2012-03-04 18:37:00+02:00,ID4618
Case49,Flat Grinding,,2012-03-09 05:55:00+02:00,2012-03-09 06:35:00+02:00,ID4872
Case49,Turning & Milling Q.C.,,2012-03-09 18:00:00+02:00,2012-03-09 19:57:00+02:00,ID4618
Case49,Laser Marking,,2012-03-15 18:58:00+02:00,2012-03-15 19:23:00+02:00,ID0998
Case49,Lapping,,2012-03-15 21:31:00+02:00,2012-03-15 22:46:00+02:00,ID0998
Case49,Packing,,2012-03-16 07:00:00+02:00,2012-03-16 08:00:00+02:00,ID4820
Case49,Final Inspection Q.C.,,2012-03-16 15:00:00+02:00,2012-03-16 15:33:00+02:00,ID4618
Case49,End,,2012-03-16 15:33:00+02:00,2012-03-16 15:33:00+02:00,End
Case5,Start,,2012-03-30 14:17:00+03:00,2012-03-30 14:17:00+03:00,Start
Case5,Turning & Milling,,2012-03-30 14:17:00+03:00,2012-03-30 19:14:00+03:00,ID0997
Case5,Turning & Milling,,2012-03-30 19:14:00+03:00,2012-03-30 19:43:00+03:00,ID0997
Case5,End,,2012-03-30 19:43:00+03:00,2012-03-30 19:43:00+03:00,End
Case50,Start,,2012-03-02 18:35:00+02:00,2012-03-02 18:35:00+02:00,Start
Case50,Turning & Milling,,2012-03-02 18:35:00+02:00,2012-03-02 18:36:00+02:00,ID0997
Case50,Turning & Milling,,2012-03-02 18:36:00+02:00,2012-03-02 19:29:00+02:00,ID0997
Case50,Turning & Milling,,2012-03-05 03:20:00+02:00,2012-03-05 09:08:00+02:00,ID0997
Case50,Turning & Milling,,2012-03-05 09:09:00+02:00,2012-03-05 11:35:00+02:00,ID0997
Case50,Turning & Milling Q.C.,,2012-03-05 15:21:00+02:00,2012-03-05 18:09:00+02:00,ID4618
Case50,Lapping,,2012-03-16 16:24:00+02:00,2012-03-16 16:24:00+02:00,ID0998
Case50,Laser Marking,,2012-03-16 16:24:00+02:00,2012-03-16 17:39:00+02:00,ID0998
Case50,Packing,,2012-03-19 07:00:00+02:00,2012-03-19 08:00:00+02:00,ID4820
Case50,Final Inspection Q.C.,,2012-03-19 14:34:00+02:00,2012-03-19 16:56:00+02:00,ID4618
Case50,End,,2012-03-19 16:56:00+02:00,2012-03-19 16:56:00+02:00,End
Case52,Start,,2012-02-09 12:09:00+02:00,2012-02-09 12:09:00+02:00,Start
Case52,Turning & Milling,,2012-02-09 12:09:00+02:00,2012-02-09 13:36:00+02:00,ID0997
Case52,Turning & Milling,,2012-02-21 20:28:00+02:00,2012-02-21 22:38:00+02:00,ID4219
Case52,Turning & Milling,,2012-02-21 22:39:00+02:00,2012-02-22 00:11:00+02:00,ID4219
Case52,Turning & Milling,,2012-02-22 00:11:00+02:00,2012-02-22 00:58:00+02:00,ID4219
Case52,Turning & Milling,,2012-02-22 13:52:00+02:00,2012-02-22 16:19:00+02:00,ID4219
Case52,Turning & Milling,,2012-02-22 16:20:00+02:00,2012-02-22 16:42:00+02:00,ID4219
Case52,Turning & Milling,,2012-02-22 16:42:00+02:00,2012-02-23 01:02:00+02:00,ID4219
Case52,Turning & Milling,,2012-02-23 13:49:00+02:00,2012-02-23 17:43:00+02:00,ID4219
Case52,Turning & Milling Q.C.,,2012-02-24 17:31:00+02:00,2012-02-24 18:46:00+02:00,ID4618
Case52,Flat Grinding,,2012-02-24 17:33:00+02:00,2012-02-24 19:08:00+02:00,ID4882
Case52,Laser Marking,,2012-02-26 13:51:00+02:00,2012-02-26 13:52:00+02:00,ID4882
Case52,Laser Marking,,2012-02-26 17:41:00+02:00,2012-02-26 18:21:00+02:00,ID4882
Case52,Final Inspection Q.C.,,2012-02-26 22:53:00+02:00,2012-02-27 01:01:00+02:00,ID4618
Case52,Final Inspection Q.C.,,2012-02-27 21:14:00+02:00,2012-02-27 21:15:00+02:00,ID4618
Case52,Packing,,2012-02-28 07:00:00+02:00,2012-02-28 08:00:00+02:00,ID4820
Case52,Packing,,2012-02-29 07:00:00+02:00,2012-02-29 08:00:00+02:00,ID4820
Case52,End,,2012-02-29 08:00:00+02:00,2012-02-29 08:00:00+02:00,End
Case53,Start,,2012-03-14 20:50:00+02:00,2012-03-14 20:50:00+02:00,Start
Case53,Turning & Milling,,2012-03-14 20:50:00+02:00,2012-03-14 22:56:00+02:00,ID0997
Case53,Turning & Milling,,2012-03-14 23:24:00+02:00,2012-03-15 00:32:00+02:00,ID4219
Case53,Turning & Milling,,2012-03-15 00:33:00+02:00,2012-03-15 01:52:00+02:00,ID4219
Case53,Turning & Milling,,2012-03-15 01:53:00+02:00,2012-03-15 03:53:00+02:00,ID4219
Case53,Turning & Milling,,2012-03-15 03:54:00+02:00,2012-03-15 05:39:00+02:00,ID4219
Case53,Turning & Milling,,2012-03-15 05:39:00+02:00,2012-03-15 09:26:00+02:00,ID4219
Case53,Turning & Milling,,2012-03-15 14:00:00+02:00,2012-03-15 15:00:00+02:00,ID0997
Case53,Turning & Milling Q.C.,,2012-03-15 14:00:00+02:00,2012-03-15 15:00:00+02:00,ID4287
Case53,Turning & Milling,,2012-03-15 15:00:00+02:00,2012-03-15 18:30:00+02:00,ID0997
Case53,Turning & Milling Q.C.,,2012-03-15 20:20:00+02:00,2012-03-15 20:31:00+02:00,ID4287
Case53,Turning & Milling Q.C.,,2012-03-16 15:00:00+02:00,2012-03-16 16:08:00+02:00,ID4287
Case53,Laser Marking,,2012-03-19 16:39:00+02:00,2012-03-19 18:21:00+02:00,ID0998
Case53,Flat Grinding,,2012-03-21 00:20:00+02:00,2012-03-21 00:21:00+02:00,ID0998
Case53,Round Grinding,,2012-03-21 23:35:00+02:00,2012-03-22 00:45:00+02:00,ID0998
Case53,Round Grinding,,2012-03-22 01:30:00+02:00,2012-03-22 03:21:00+02:00,ID4872
Case53,Final Inspection Q.C.,,2012-03-22 17:30:00+02:00,2012-03-22 20:30:00+02:00,ID4287
Case53,Final Inspection Q.C.,,2012-03-23 17:30:00+02:00,2012-03-23 17:44:00+02:00,ID4287
Case53,Packing,,2012-03-25 08:00:00+03:00,2012-03-25 09:00:00+03:00,ID4491
Case53,End,,2012-03-25 09:00:00+03:00,2012-03-25 09:00:00+03:00,End
Case54,Start,,2012-03-18 16:24:00+02:00,2012-03-18 16:24:00+02:00,Start
Case54,Turning & Milling,,2012-03-18 16:24:00+02:00,2012-03-18 23:10:00+02:00,ID4429
Case54,Turning & Milling,,2012-03-19 03:08:00+02:00,2012-03-19 06:46:00+02:00,ID4167
Case54,Turning & Milling,,2012-03-19 14:32:00+02:00,2012-03-19 15:17:00+02:00,ID4932
Case54,Turning & Milling Q.C.,,2012-03-19 19:39:00+02:00,2012-03-19 20:38:00+02:00,ID4287
Case54,Turning & Milling,,2012-03-19 16:37:00+02:00,2012-03-19 23:04:00+02:00,ID4932
Case54,Turning & Milling,,2012-03-19 23:05:00+02:00,2012-03-20 05:59:00+02:00,ID4167
Case54,Turning & Milling Q.C.,,2012-03-20 14:00:00+02:00,2012-03-20 14:15:00+02:00,ID4287
Case54,Flat Grinding,,2012-03-20 20:50:00+02:00,2012-03-20 21:50:00+02:00,ID0998
Case54,Flat Grinding,,2012-03-20 21:51:00+02:00,2012-03-20 23:06:00+02:00,ID0998
Case54,Turning & Milling Q.C.,,2012-03-20 23:30:00+02:00,2012-03-21 00:19:00+02:00,ID4287
Case54,Flat Grinding,,2012-03-21 00:22:00+02:00,2012-03-21 00:23:00+02:00,ID0998
Case54,Final Inspection Q.C.,,2012-03-21 00:20:00+02:00,2012-03-21 01:00:00+02:00,ID4287
Case54,Laser Marking,,2012-03-21 01:02:00+02:00,2012-03-21 01:03:00+02:00,ID0998
Case54,Lapping,,2012-03-21 00:23:00+02:00,2012-03-21 01:38:00+02:00,ID0998
Case54,Packing,,2012-03-22 07:00:00+02:00,2012-03-22 08:00:00+02:00,ID4820
Case54,Final Inspection Q.C.,,2012-03-22 16:07:00+02:00,2012-03-22 16:30:00+02:00,ID4287
Case54,End,,2012-03-22 16:30:00+02:00,2012-03-22 16:30:00+02:00,End
Case55,Start,,2012-02-09 21:27:00+02:00,2012-02-09 21:27:00+02:00,Start
Case55,Turn & Mill. & Screw Assem,,2012-02-09 21:27:00+02:00,2012-02-10 00:48:00+02:00,ID4132
Case55,Turn & Mill. & Screw Assem,,2012-02-10 03:13:00+02:00,2012-02-10 04:22:00+02:00,ID4641
Case55,Turn & Mill. & Screw Assem,,2012-02-10 04:22:00+02:00,2012-02-10 13:44:00+02:00,ID4641
Case55,Turning & Milling Q.C.,,2012-02-10 13:59:00+02:00,2012-02-10 14:30:00+02:00,ID4287
Case55,Turn & Mill. & Screw Assem,,2012-02-10 14:12:00+02:00,2012-02-10 19:53:00+02:00,ID3846
Case55,Turn & Mill. & Screw Assem,,2012-02-12 05:05:00+02:00,2012-02-12 13:37:00+02:00,ID4132
Case55,Turn & Mill. & Screw Assem,,2012-02-12 13:58:00+02:00,2012-02-12 14:27:00+02:00,ID4641
Case55,Turn & Mill. & Screw Assem,,2012-02-12 16:04:00+02:00,2012-02-12 22:59:00+02:00,ID3846
Case55,Turn & Mill. & Screw Assem,,2012-02-12 23:06:00+02:00,2012-02-13 05:44:00+02:00,ID4132
Case55,Turning & Milling Q.C.,,2012-02-19 16:00:00+02:00,2012-02-19 17:30:00+02:00,ID4287
Case55,Laser Marking,,2012-02-20 16:49:00+02:00,2012-02-20 17:38:00+02:00,ID4882
Case55,Flat Grinding,,2012-02-21 07:00:00+02:00,2012-02-21 08:15:00+02:00,ID4882
Case55,Flat Grinding,,2012-02-21 16:03:00+02:00,2012-02-21 19:13:00+02:00,ID4882
Case55,Lapping,,2012-02-22 07:00:00+02:00,2012-02-22 08:15:00+02:00,ID4882
Case55,Lapping,,2012-02-22 16:07:00+02:00,2012-02-22 17:37:00+02:00,ID4882
Case55,Final Inspection Q.C.,,2012-02-23 17:21:00+02:00,2012-02-23 18:21:00+02:00,ID4493
Case55,Packing,,2012-02-24 07:00:00+02:00,2012-02-24 08:00:00+02:00,ID4820
Case55,Turn & Mill. & Screw Assem,,2012-03-19 07:00:00+02:00,2012-03-19 08:15:00+02:00,ID0937
Case55,End,,2012-03-19 08:15:00+02:00,2012-03-19 08:15:00+02:00,End
Case56,Start,,2012-03-06 14:40:00+02:00,2012-03-06 14:40:00+02:00,Start
Case56,Turning,,2012-03-06 14:40:00+02:00,2012-03-06 16:09:00+02:00,ID4219
Case56,Packing,,2012-03-08 07:00:00+02:00,2012-03-08 08:00:00+02:00,ID4820
Case56,Turning,,2012-03-08 05:06:00+02:00,2012-03-08 09:08:00+02:00,ID0997
Case56,Turning,,2012-03-08 09:08:00+02:00,2012-03-08 11:18:00+02:00,ID0997
Case56,Turning Q.C.,,2012-03-08 14:12:00+02:00,2012-03-08 14:46:00+02:00,ID4618
Case56,Lapping,,2012-03-08 17:12:00+02:00,2012-03-08 18:25:00+02:00,ID0998
Case56,Laser Marking,,2012-03-08 18:26:00+02:00,2012-03-08 18:44:00+02:00,ID0998
Case56,Final Inspection Q.C.,,2012-03-08 18:30:00+02:00,2012-03-08 19:19:00+02:00,ID4618
Case56,End,,2012-03-08 19:19:00+02:00,2012-03-08 19:19:00+02:00,End
Case58,Start,,2012-02-09 17:49:00+02:00,2012-02-09 17:49:00+02:00,Start
Case58,Round Grinding,,2012-02-09 17:49:00+02:00,2012-02-09 18:16:00+02:00,ID4528
Case58,Round Grinding,,2012-02-09 19:28:00+02:00,2012-02-09 20:37:00+02:00,ID4528
Case58,Round Grinding,,2012-02-09 23:02:00+02:00,2012-02-10 01:14:00+02:00,ID4872
Case58,Round Grinding,,2012-02-12 06:14:00+02:00,2012-02-12 13:12:00+02:00,ID4528
Case58,Final Inspection Q.C.,,2012-02-19 13:50:00+02:00,2012-02-19 22:11:00+02:00,ID4618
Case58,Laser Marking,,2012-02-19 22:09:00+02:00,2012-02-19 23:24:00+02:00,ID0998
Case58,Packing,,2012-02-20 07:00:00+02:00,2012-02-20 08:00:00+02:00,ID4820
Case58,End,,2012-02-20 08:00:00+02:00,2012-02-20 08:00:00+02:00,End
Case59,Start,,2012-03-18 16:47:00+02:00,2012-03-18 16:47:00+02:00,Start
Case59,Turning & Milling,,2012-03-18 16:47:00+02:00,2012-03-18 22:54:00+02:00,ID4794
Case59,Turning & Milling,,2012-03-18 23:11:00+02:00,2012-03-19 00:59:00+02:00,ID4429
Case59,Turning & Milling,,2012-03-19 03:21:00+02:00,2012-03-19 04:18:00+02:00,ID4529
Case59,Turning & Milling Q.C.,,2012-03-21 16:20:00+02:00,2012-03-21 17:10:00+02:00,ID4618
Case59,Laser Marking,,2012-03-21 21:51:00+02:00,2012-03-21 21:56:00+02:00,ID4718
Case59,Lapping,,2012-03-21 23:57:00+02:00,2012-03-22 00:35:00+02:00,ID0420
Case59,Packing,,2012-03-22 07:00:00+02:00,2012-03-22 08:00:00+02:00,ID4820
Case59,Final Inspection Q.C.,,2012-03-22 16:27:00+02:00,2012-03-22 18:08:00+02:00,ID4618
Case59,Turning & Milling Q.C.,,2012-03-23 19:18:00+02:00,2012-03-23 20:33:00+02:00,ID4618
Case59,End,,2012-03-23 20:33:00+02:00,2012-03-23 20:33:00+02:00,End
Case6,Start,,2012-02-06 12:00:00+02:00,2012-02-06 12:00:00+02:00,Start
Case6,Turning & Milling,,2012-02-06 13:12:00+02:00,2012-02-06 13:30:00+02:00,ID0997
Case6,Turning & Milling,,2012-02-07 19:40:00+02:00,2012-02-07 22:43:00+02:00,ID4219
Case6,Turning & Milling,,2012-02-07 23:00:00+02:00,2012-02-08 01:52:00+02:00,ID4219
Case6,Turning & Milling,,2012-02-08 03:27:00+02:00,2012-02-08 10:38:00+02:00,ID0997
Case6,Turning & Milling,,2012-02-08 10:39:00+02:00,2012-02-08 13:44:00+02:00,ID0997
Case6,Turning & Milling Q.C.,,2012-02-08 13:50:00+02:00,2012-02-08 14:06:00+02:00,ID4618
Case6,Turning & Milling,,2012-02-08 14:00:00+02:00,2012-02-09 01:03:00+02:00,ID4219
Case6,Turning & Milling,,2012-02-09 03:39:00+02:00,2012-02-09 07:37:00+02:00,ID0997
Case6,Flat Grinding,,2012-02-09 07:00:00+02:00,2012-02-09 08:15:00+02:00,ID4882
Case6,Turning & Milling Q.C.,,2012-02-09 14:14:00+02:00,2012-02-09 14:23:00+02:00,ID4618
Case6,Flat Grinding,,2012-02-10 15:31:00+02:00,2012-02-10 16:16:00+02:00,ID4882
Case6,Laser Marking,,2012-02-12 16:39:00+02:00,2012-02-12 17:26:00+02:00,ID0998
Case6,Final Inspection Q.C.,,2012-02-13 23:40:00+02:00,2012-02-13 23:41:00+02:00,ID4618
Case6,Packing,,2012-02-14 07:00:00+02:00,2012-02-14 08:00:00+02:00,ID4820
Case6,Laser Marking,,2012-02-27 07:00:00+02:00,2012-02-27 08:15:00+02:00,ID0998
Case6,End,,2012-02-27 08:15:00+02:00,2012-02-27 08:15:00+02:00,End
Case60,Start,,2012-03-16 05:23:00+02:00,2012-03-16 05:23:00+02:00,Start
Case60,Turning,,2012-03-16 05:23:00+02:00,2012-03-16 07:10:00+02:00,ID4219
Case60,Lapping,,2012-03-16 14:00:00+02:00,2012-03-16 14:20:00+02:00,ID0998
Case60,Turning,,2012-03-16 16:53:00+02:00,2012-03-16 19:30:00+02:00,ID0997
Case60,Turning Q.C.,,2012-03-18 14:00:00+02:00,2012-03-18 15:00:00+02:00,ID4287
Case60,Turning,,2012-03-18 14:01:00+02:00,2012-03-18 15:39:00+02:00,ID4219
Case60,Turning,,2012-03-18 23:51:00+02:00,2012-03-19 06:30:00+02:00,ID0997
Case60,Turning Q.C.,,2012-03-20 00:00:00+02:00,2012-03-20 00:58:00+02:00,ID4287
Case60,Turning Q.C.,,2012-03-20 14:14:00+02:00,2012-03-20 15:00:00+02:00,ID4287
Case60,Lapping,,2012-03-20 18:59:00+02:00,2012-03-20 19:35:00+02:00,ID0998
Case60,Laser Marking,,2012-03-20 19:36:00+02:00,2012-03-20 19:47:00+02:00,ID4882
Case60,Final Inspection Q.C.,,2012-03-20 20:30:00+02:00,2012-03-20 21:30:00+02:00,ID4287
Case60,Final Inspection Q.C.,,2012-03-21 00:04:00+02:00,2012-03-21 00:05:00+02:00,ID4287
Case60,Packing,,2012-03-21 07:00:00+02:00,2012-03-21 08:00:00+02:00,ID4820
Case60,End,,2012-03-21 08:00:00+02:00,2012-03-21 08:00:00+02:00,End
Case61,Start,,2012-02-16 18:47:00+02:00,2012-02-16 18:47:00+02:00,Start
Case61,Turning & Milling,,2012-02-16 22:27:00+02:00,2012-02-16 23:05:00+02:00,ID3846
Case61,Turning & Milling,,2012-02-16 23:28:00+02:00,2012-02-17 00:30:00+02:00,ID3846
Case61,Turning & Milling,,2012-02-17 04:15:00+02:00,2012-02-17 13:46:00+02:00,ID4932
Case61,Turning & Milling,,2012-02-17 14:05:00+02:00,2012-02-17 17:31:00+02:00,ID3846
Case61,Turning & Milling Q.C.,,2012-02-17 17:00:00+02:00,2012-02-17 18:49:00+02:00,ID4287
Case61,Turning & Milling,,2012-02-19 09:45:00+02:00,2012-02-19 13:50:00+02:00,ID4641
Case61,Turning & Milling,,2012-02-19 16:03:00+02:00,2012-02-19 17:53:00+02:00,ID3846
Case61,Turning & Milling Q.C.,,2012-02-19 17:30:00+02:00,2012-02-19 18:30:00+02:00,ID4287
Case61,Turning & Milling,,2012-02-19 17:54:00+02:00,2012-02-19 19:24:00+02:00,ID3846
Case61,Turning & Milling,,2012-02-19 19:46:00+02:00,2012-02-19 22:14:00+02:00,ID3846
Case61,Turning & Milling,,2012-02-20 03:05:00+02:00,2012-02-20 07:34:00+02:00,ID4641
Case61,Turning & Milling,,2012-02-20 14:00:00+02:00,2012-02-20 22:27:00+02:00,ID3846
Case61,Turning & Milling Q.C.,,2012-02-20 20:48:00+02:00,2012-02-20 23:49:00+02:00,ID4493
Case61,Stress Relief,,2012-02-20 23:54:00+02:00,2012-02-20 23:54:00+02:00,ID3998
Case61,Turning & Milling Q.C.,,2012-02-20 23:54:00+02:00,2012-02-20 23:55:00+02:00,ID4493
Case61,Turning,,2012-03-14 20:36:00+02:00,2012-03-15 14:17:00+02:00,ID3846
Case61,Turning,,2012-03-15 14:18:00+02:00,2012-03-15 15:21:00+02:00,ID3846
Case61,Turning,,2012-03-18 16:15:00+02:00,2012-03-18 22:05:00+02:00,ID3846
Case61,Turning Q.C.,,2012-03-18 22:00:00+02:00,2012-03-18 23:07:00+02:00,ID4287
Case61,Turning,,2012-03-18 22:06:00+02:00,2012-03-19 01:00:00+02:00,ID3846
Case61,Turning,,2012-03-19 07:19:00+02:00,2012-03-19 13:57:00+02:00,ID4641
Case61,Turning,,2012-03-19 14:12:00+02:00,2012-03-19 21:57:00+02:00,ID3846
Case61,Turning Q.C.,,2012-03-20 15:00:00+02:00,2012-03-20 17:00:00+02:00,ID4287
Case61,Laser Marking,,2012-03-29 08:00:00+03:00,2012-03-29 09:15:00+03:00,ID4882
Case61,Laser Marking,,2012-03-29 21:50:00+03:00,2012-03-29 22:51:00+03:00,ID0998
Case61,End,,2012-03-29 22:51:00+03:00,2012-03-29 22:51:00+03:00,End
Case62,Start,,2012-02-19 20:27:00+02:00,2012-02-19 20:27:00+02:00,Start
Case62,Turning & Milling,,2012-02-19 20:27:00+02:00,2012-02-19 23:03:00+02:00,ID4219
Case62,Turning & Milling,,2012-02-19 23:04:00+02:00,2012-02-20 13:41:00+02:00,ID4219
Case62,Turning & Milling,,2012-02-20 13:42:00+02:00,2012-02-20 19:59:00+02:00,ID4219
Case62,Turning & Milling,,2012-02-20 20:00:00+02:00,2012-02-20 22:35:00+02:00,ID4219
Case62,Turning & Milling,,2012-02-20 22:36:00+02:00,2012-02-21 00:07:00+02:00,ID4219
Case62,Turning & Milling,,2012-02-21 19:09:00+02:00,2012-02-21 19:51:00+02:00,ID4219
Case62,Turning & Milling Q.C.,,2012-02-22 22:11:00+02:00,2012-02-22 22:47:00+02:00,ID4618
Case62,Turning & Milling Q.C.,,2012-03-07 18:28:00+02:00,2012-03-07 22:09:00+02:00,ID4618
Case62,Laser Marking,,2012-03-11 18:04:00+02:00,2012-03-11 19:19:00+02:00,ID0998
Case62,Flat Grinding,,2012-03-11 18:33:00+02:00,2012-03-11 19:20:00+02:00,ID0998
Case62,Lapping,,2012-03-11 19:21:00+02:00,2012-03-11 20:36:00+02:00,ID4882
Case62,Round Grinding,,2012-03-13 14:01:00+02:00,2012-03-13 16:11:00+02:00,ID4445
Case62,Round Grinding,,2012-03-13 16:12:00+02:00,2012-03-13 17:33:00+02:00,ID4445
Case62,Grinding Rework,,2012-03-16 16:20:00+02:00,2012-03-16 18:45:00+02:00,ID4872
Case62,Packing,,2012-03-19 07:00:00+02:00,2012-03-19 08:00:00+02:00,ID4820
Case62,Final Inspection Q.C.,,2012-03-19 16:57:00+02:00,2012-03-19 18:03:00+02:00,ID4618
Case62,End,,2012-03-19 18:03:00+02:00,2012-03-19 18:03:00+02:00,End
Case63,Start,,2012-02-08 12:34:00+02:00,2012-02-08 12:34:00+02:00,Start
Case63,Turning & Milling,,2012-02-08 12:34:00+02:00,2012-02-08 13:32:00+02:00,ID4529
Case63,Turning & Milling,,2012-02-09 09:49:00+02:00,2012-02-09 12:08:00+02:00,ID4529
